trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,trans_num,unix_time,merch_lat,merch_long,is_fraud,trans_hour,trans_day_of_week,trans_month,age_at_transaction,distance_km,cc_num_masked,rejection_reason,run_id
2020-09-07 21:54:51,4906628655840914250,"fraud_Yost, Block and Koepp",misc_pos,3.22,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,5a1dd25776b4e93359bf3aa0e2cbf227,1378590891,24.186870000000003,-80.79926,0,21,0,9,33,78.76,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-08 05:30:57,4225990116481262579,fraud_Schuppe LLC,entertainment,2.42,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,b0f5cff910fcccab2804d180c2742357,1378618257,20.932242,-154.889333,0,5,1,9,53,113.19,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-08 06:55:39,4742883543039288059,fraud_Brown PLC,misc_net,3.43,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",a3edc0bf95922157b93d26d2fad6e1f4,1378623339,20.272768,-154.594271,0,6,1,9,29,85.43,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-08 07:51:31,4225990116481262579,"fraud_Armstrong, Walter and Gottlieb",food_dining,28.58,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,91fd1bd7b4ee64c04773cb7d8470c9a4,1378626691,19.848326,-155.73194099999998,0,7,1,9,53,36.46,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-08 10:57:26,4742883543039288059,fraud_Rodriguez Group,gas_transport,59.29,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",d586ee4891de0e884506a84d311247f9,1378637846,19.194124,-156.112885,0,10,1,9,29,120.99,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-08 11:30:19,4742883543039288059,fraud_Harber Inc,gas_transport,59.48,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",47e02a6b1791016f56c9683837202abf,1378639819,20.2803,-156.25955,0,11,1,9,29,97.06,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-08 12:20:30,4742883543039288059,fraud_Dare-Marvin,entertainment,2.62,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",b73ceb144b2b0a95ae3c5fe71e11fa0e,1378642830,19.933626,-155.965128,0,12,1,9,29,63.09,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-08 12:42:12,4742883543039288059,"fraud_Runte, Green and Emard",health_fitness,100.45,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",ff07c7fe6af4f259f2941183a512492a,1378644132,19.503435,-154.66636,0,12,1,9,29,93.85,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-08 13:20:30,4225990116481262579,"fraud_Kling, Howe and Schneider",home,66.45,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,5369dd602055191c637406e2ece6e867,1378646430,20.45581,-155.993913,0,13,1,9,53,67.13,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-08 14:56:09,4906628655840914250,"fraud_Hermiston, Russel and Price",food_dining,7.12,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,94d81d8a53a58cefad146b17c6f6b3f6,1378652169,23.781447,-81.419402,0,14,1,9,33,97.28,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-08 16:34:58,4906628655840914250,"fraud_Cronin, Kshlerin and Weber",health_fitness,40.42,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,5ea7db79c5d94a5bd299821a4386fd9c,1378658098,24.310524,-82.29220500000001,0,16,1,9,33,99.75,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-08 22:41:53,4906628655840914250,"fraud_Reichel, Bradtke and Blanda",travel,448.2,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,ffb53224a0f448edd8ce6b993f31cb0a,1378680113,24.424761,-81.21359,0,22,1,9,33,30.84,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-08 23:03:48,4906628655840914250,fraud_O'Hara-Wilderman,food_dining,7.81,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1f90a87b1646205fdbd6884b733020cd,1378681428,24.080992,-81.61847399999999,0,23,1,9,33,68.23,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-08 23:12:08,4906628655840914250,"fraud_Wuckert, Wintheiser and Friesen",home,17.65,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,796fae8c268ce6334368b124afb43f28,1378681928,24.396328,-82.274068,0,23,1,9,33,94.7,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-08 23:13:27,4742883543039288059,fraud_Stoltenberg-Beatty,shopping_pos,6.89,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",61345dc3f343bc7017ca266d70ffc95c,1378682007,19.11015,-155.113458,0,23,1,9,29,105.44,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-08 23:48:51,4906628655840914250,"fraud_Dare, Casper and Bartoletti",kids_pets,40.86,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,e7cf2188e2f683b7522c73a6511246c2,1378684131,23.663272,-80.615825,0,23,1,9,33,135.0,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-09 11:01:54,4225990116481262579,"fraud_Tillman, Dickinson and Labadie",gas_transport,61.33,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,e797448939da45c12b1ef2d72a6e77c4,1378724514,21.007442,-154.74330600000002,0,11,2,9,53,128.78,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-09 13:42:53,4906628655840914250,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,3.24,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,9b06bd775e67d095f434992325067959,1378734173,25.542802,-81.450738,0,13,2,9,33,98.88,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-09 23:20:31,4742883543039288059,fraud_Balistreri-Nader,misc_pos,6.22,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",d8319dec736a65f42424609225004c53,1378768831,19.045199,-154.820774,0,23,2,9,29,123.41,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-09 23:30:56,4906628655840914250,fraud_Kozey-Boehm,shopping_net,2.35,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1ccdf8d32c6290144ed3536263536672,1378769456,24.501682,-80.405366,0,23,2,9,33,100.27,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-10 02:47:38,4225990116481262579,fraud_Huels-Nolan,gas_transport,110.62,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,5eb3ec1ab7e1bf3674ed1c40c32a8090,1378781258,19.557645,-155.336768,0,2,3,9,53,60.49,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-10 03:10:10,4742883543039288059,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,57.53,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",98981e24ad9e13e35809e83fc4819569,1378782610,20.064659,-156.2865,0,3,3,9,29,95.86,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-10 08:27:34,4225990116481262579,fraud_Howe PLC,entertainment,78.3,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,3dfd8d050c1a3808e51c91e030494a79,1378801654,20.57821,-155.0203,0,8,3,9,53,73.58,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-10 09:43:58,4225990116481262579,fraud_Stiedemann Inc,misc_pos,10.24,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,5aa35e516bf5df17bf18b04e1fb64755,1378806238,20.665657,-156.281697,0,9,3,9,53,105.1,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-10 13:46:16,4225990116481262579,"fraud_Graham, Hegmann and Hammes",food_dining,44.92,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,46a933549f789bc6b5e04fcffe1de9c3,1378820776,20.442573,-154.68551399999998,0,13,3,9,53,92.78,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-10 16:37:22,4906628655840914250,fraud_McCullough LLC,misc_pos,61.48,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,6de71d94305b83079cb7bf2453247259,1378831042,25.273381,-81.355685,0,16,3,9,33,68.74,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-10 18:19:49,4906628655840914250,fraud_Denesik and Sons,shopping_pos,4.05,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,7a2d32ed39af5b641fc15380214f2ea2,1378837189,24.511394,-81.173925,0,18,3,9,33,26.49,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-10 19:23:46,4742883543039288059,"fraud_Gottlieb, Considine and Schultz",shopping_net,8.89,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",1606a1d301e793d92f0d2b1fb7ca8985,1378841026,20.5599,-154.50425900000002,0,19,3,9,29,107.97,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-10 21:30:04,4906628655840914250,fraud_Harris Group,food_dining,72.82,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,3577fcd596a805102a9096cf07858432,1378848604,24.612063,-81.667564,0,21,3,9,33,29.23,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-10 21:43:40,4906628655840914250,fraud_Mohr Inc,shopping_pos,3.97,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,53cb506e6d77a76ef0170c909ca6c119,1378849420,24.093311,-82.326275,0,21,3,9,33,114.24,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-11 02:42:36,4906628655840914250,"fraud_Kerluke, Considine and Macejkovic",misc_net,3.97,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,907a87cc7ec01fdd58045f2e82b7d654,1378867356,25.590759,-81.55173,0,2,4,9,33,105.36,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-11 09:16:37,4225990116481262579,"fraud_Haley, Jewess and Bechtelar",shopping_pos,3.17,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,fd31bdb13a0c0f3240f694dbe48c8153,1378890997,19.517626,-154.62505900000002,0,9,4,9,53,109.99,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-11 11:13:28,4906628655840914250,"fraud_Christiansen, Goyette and Schamberger",gas_transport,52.46,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,46870f1a7f7ae3aa6e17f6df1a4e602e,1378898008,23.801187,-81.997568,0,11,4,9,33,113.66,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-11 11:32:29,4225990116481262579,fraud_Auer-Mosciski,grocery_pos,68.3,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,7c0b067c634e2ab6ea2f2fad68c3093c,1378899149,19.867627,-155.342798,0,11,4,9,53,28.32,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-11 12:36:10,4906628655840914250,"fraud_Fadel, Mertz and Rippin",entertainment,15.16,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,84f86b6eb195ecd6a0fb2c0812fb62e1,1378902970,23.960452,-81.349005,0,12,4,9,33,77.38,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-11 14:26:47,4742883543039288059,"fraud_Feil, Hilpert and Koss",food_dining,22.37,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",0420e77810833b508ff44bb1700623d5,1378909607,20.704949,-156.036315,0,14,4,9,29,102.52,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-12 05:00:26,4225990116481262579,"fraud_Bernhard, Grant and Langworth",shopping_pos,5.45,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1270f77f0a0b2043e7d8a3a72bc4e511,1378962026,19.686209,-156.223131,0,5,5,9,53,88.61,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-12 07:54:00,4742883543039288059,"fraud_Raynor, Feest and Miller",gas_transport,72.9,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",5afd5f2eddc0666ac93a3f4c25fa6f3b,1378972440,19.258578,-154.800566,0,7,5,9,29,104.19,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-12 07:59:54,4225990116481262579,fraud_Stracke-Lemke,grocery_pos,89.49,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,f44bae87dc190baa96d1e0816547433e,1378972794,20.692794,-155.859198,0,7,5,9,53,78.1,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-12 09:32:13,4225990116481262579,fraud_Conroy-Emard,food_dining,45.47,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,07de0a36cb28f58c060ccf816feaf8df,1378978333,19.716255,-155.114221,0,9,5,9,53,56.46,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-12 10:04:05,4225990116481262579,fraud_Botsford Ltd,shopping_pos,21.42,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,5143ea219c884ffcca1f3ece2a2a9a8b,1378980245,19.93447,-156.00620700000002,0,10,5,9,53,56.6,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-12 12:12:21,4742883543039288059,fraud_Predovic Inc,shopping_net,5.38,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",c9519fa43f11960cac7ea244563eeb83,1378987941,19.329041,-155.20001299999998,0,12,5,9,29,79.63,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-12 14:48:59,4906628655840914250,"fraud_Boehm, Block and Jakubowski",misc_pos,119.38,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,b6afc76081f134ffe0913d1235e57d33,1378997339,25.167322,-81.55349100000001,0,14,5,9,33,59.45,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-12 19:06:11,4906628655840914250,fraud_Pagac LLC,shopping_pos,178.56,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,ed5b9021a16ae149935a0bd6d9e4360b,1379012771,24.430208,-81.271901,0,19,5,9,33,27.45,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-12 19:33:48,4742883543039288059,fraud_Maggio-Fahey,misc_pos,297.56,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",414e85d5009f709d3f1f1fd06aa7009c,1379014428,19.048124,-155.69769,0,19,5,9,29,114.15,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-12 22:45:32,4906628655840914250,fraud_Padberg-Rogahn,entertainment,7.68,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,e9424c7ad1d63f72cb1856c18836fc5c,1379025932,23.773052,-80.874811,0,22,5,9,33,110.83,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-13 02:41:23,4906628655840914250,fraud_Morar Inc,grocery_net,82.65,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1917beb2b31e9c1417cfefb561e0cb4c,1379040083,25.282803,-81.274189,0,2,6,9,33,70.58,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-13 03:47:25,4906628655840914250,fraud_Huel-Langworth,misc_net,162.05,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,aa86a46328432a1d5548ad16006919d1,1379044045,25.092957,-82.18297,0,3,6,9,33,94.27,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-13 05:05:23,4906628655840914250,"fraud_Adams, Kovacek and Kuhlman",grocery_net,62.81,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,2a76a7dfa4dc153dc93d6abad48e0383,1379048723,23.693407,-80.625752,0,5,6,9,33,131.68,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-13 05:50:12,4906628655840914250,fraud_Parisian and Sons,gas_transport,66.34,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,c45b1470b068c994e5d1a4044f7622d1,1379051412,24.813572,-81.018748,0,5,6,9,33,40.71,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-13 06:27:39,4742883543039288059,fraud_Block-Parisian,misc_net,9.01,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",9ec9621d07974fa87ff4f4d80a411db4,1379053659,20.67969,-154.851539,0,6,6,9,29,90.46,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-13 07:24:50,4906628655840914250,"fraud_Hayes, Marquardt and Dibbert",misc_net,1.48,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,b089ec1b74138d26ecda4204380c19e4,1379057090,23.965643,-81.190219,0,7,6,9,33,79.16,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-13 13:07:14,4906628655840914250,fraud_Torphy-Goyette,shopping_pos,1.81,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,f23f2db365a524ab24ab0dd06090c7b2,1379077634,25.486348,-80.69636899999999,0,13,6,9,33,115.35,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-13 17:06:13,4906628655840914250,fraud_Pacocha-Bauch,shopping_pos,6.68,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,9a93014740df03fbef171d219fac8de6,1379091973,23.809592,-80.684451,0,17,6,9,33,117.73,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-13 18:11:15,4906628655840914250,fraud_Swift PLC,kids_pets,13.85,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,6e9da66edde4959af5c763dbb853d605,1379095875,24.71278,-81.49164,0,18,6,9,33,12.73,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-13 19:47:00,4742883543039288059,fraud_Schaefer Ltd,kids_pets,2.53,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",3bbcbe24c8f490a249f56f9565170fb8,1379101620,19.94296,-156.356879,0,19,6,9,29,103.58,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-13 20:43:41,4906628655840914250,"fraud_Cremin, Hamill and Reichel",misc_pos,5.23,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,0d56e2f8156d6db8c18cf306980cab84,1379105021,24.405484,-82.353849,0,20,6,9,33,102.13,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-13 22:43:09,4906628655840914250,fraud_Ullrich Ltd,kids_pets,14.85,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,14eea70c3b68ab4d629cef2162fb44bb,1379112189,24.399402,-82.27533299999999,0,22,6,9,33,94.72,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-14 02:12:28,4225990116481262579,"fraud_Reichert, Huels and Hoppe",shopping_net,27.9,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,45f016a4e3a9821acdd8ec16f6337951,1379124748,20.498711,-154.693197,0,2,0,9,53,94.93,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-09-14 03:58:01,4742883543039288059,fraud_Bailey-Morar,grocery_pos,74.58,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",05aa278657b3a0bae311da63b4446b7e,1379131081,20.983419,-154.972343,0,3,0,9,29,114.11,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
